<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.11.24	11:20:00	156440	156730	156415	156715	71284	253318	5
2025.11.24	11:25:00	156715	157130	156690	157065	120192	453188	5
2025.11.24	11:30:00	157065	157335	157005	157115	138571	497042	5
2025.11.24	11:35:00	157120	157120	156750	156905	104749	364084	5
2025.11.24	11:40:00	156910	156950	156735	156755	74066	257828	5
2025.11.24	11:45:00	156750	156935	156705	156725	84985	279778	5
2025.11.24	11:50:00	156725	156860	156565	156740	88991	293964	5
2025.11.24	11:55:00	156735	156870	156670	156735	58857	185559	5
2025.11.24	12:00:00	156730	156870	156715	156835	50236	159968	5
2025.11.24	12:05:00	156835	156985	156775	156880	63810	211734	5
2025.11.24	12:10:00	156880	156955	156730	156915	51190	169768	5
2025.11.24	12:15:00	156915	156940	156765	156810	34369	114600	5
2025.11.24	12:20:00	156805	156870	156755	156850	33126	104628	5
2025.11.24	12:25:00	156850	156885	156770	156775	29316	90990	5
2025.11.24	12:30:00	156770	156830	156720	156800	29408	90414	5
2025.11.24	12:35:00	156800	156825	156705	156745	23385	76071	5
2025.11.24	12:40:00	156745	156800	156690	156800	24661	88168	5
2025.11.24	12:45:00	156800	156870	156740	156825	28527	100705	5
2025.11.24	12:50:00	156825	156825	156725	156750	23046	79795	5
2025.11.24	12:55:00	156745	156755	156670	156685	22119	77613	5
2025.11.24	13:00:00	156685	156750	156635	156745	31118	105815	5
2025.11.24	13:05:00	156745	156755	156645	156650	19022	64853	5
2025.11.24	13:10:00	156655	156705	156615	156670	26450	84718	5
2025.11.24	13:15:00	156675	156800	156670	156785	28960	101939	5
2025.11.24	13:20:00	156785	156925	156780	156835	41382	148009	5
2025.11.24	13:25:00	156835	156835	156715	156735	26991	94529	5
2025.11.24	13:30:00	156730	156805	156700	156770	26014	92535	5
2025.11.24	13:35:00	156765	156765	156660	156705	22897	79047	5
2025.11.24	13:40:00	156705	156810	156675	156775	25000	92591	5
2025.11.24	13:45:00	156775	156790	156660	156675	21125	75430	5
2025.11.24	13:50:00	156675	156690	156615	156635	25114	88183	5
2025.11.24	13:55:00	156640	156645	156575	156605	27573	98631	5
2025.11.24	14:00:00	156610	156655	156570	156610	23321	77284	5
2025.11.24	14:05:00	156615	156640	156565	156600	17091	56938	5
2025.11.24	14:10:00	156600	156640	156575	156625	12598	46263	5
2025.11.24	14:15:00	156630	156655	156565	156595	20292	72155	5
2025.11.24	14:20:00	156600	156655	156575	156625	18296	64853	5
2025.11.24	14:25:00	156620	156710	156605	156705	23129	83448	5
2025.11.24	14:30:00	156700	156840	156690	156825	34648	127774	5
2025.11.24	14:35:00	156830	156855	156770	156815	28149	108841	5
2025.11.24	14:40:00	156810	156865	156780	156800	23034	84439	5
2025.11.24	14:45:00	156800	156825	156735	156745	20417	73260	5
2025.11.24	14:50:00	156745	156780	156705	156760	21568	80675	5
2025.11.24	14:55:00	156760	156765	156675	156675	19264	70705	5
2025.11.24	15:00:00	156675	156715	156645	156685	17688	67596	5
2025.11.24	15:05:00	156685	156725	156675	156685	17357	64902	5
2025.11.24	15:10:00	156685	156705	156650	156705	13547	53170	5
2025.11.24	15:15:00	156705	156740	156645	156655	20264	75477	5
2025.11.24	15:20:00	156655	156715	156635	156690	14110	50253	5
2025.11.24	15:25:00	156690	156730	156680	156685	8911	33867	5
2025.11.24	15:30:00	156685	156695	156605	156640	21989	87874	5
2025.11.24	15:35:00	156635	156720	156630	156710	17985	67068	5
2025.11.24	15:40:00	156710	156765	156625	156685	28978	111071	5
2025.11.24	15:45:00	156685	156690	156615	156635	12911	49237	5
2025.11.24	15:50:00	156635	156675	156615	156670	11017	41691	5
2025.11.24	15:55:00	156670	156720	156660	156685	17855	68702	5
2025.11.24	16:00:00	156690	156760	156680	156735	17643	71016	5
2025.11.24	16:05:00	156735	156750	156680	156700	13187	51588	5
2025.11.24	16:10:00	156700	156745	156685	156715	10745	42002	5
2025.11.24	16:15:00	156715	156720	156650	156685	12939	51452	5
2025.11.24	16:20:00	156685	156690	156630	156690	15279	66804	5
2025.11.24	16:25:00	156685	156690	156615	156635	12276	45725	5
2025.11.24	16:30:00	156635	156665	156615	156650	10804	43956	5
2025.11.24	16:35:00	156650	156665	156630	156645	7078	26866	5
2025.11.24	16:40:00	156645	156680	156620	156625	10694	44149	5
2025.11.24	16:45:00	156625	156645	156595	156615	12291	48382	5
2025.11.24	16:50:00	156610	156625	156530	156595	23907	92020	5
2025.11.24	16:55:00	156595	156615	156485	156515	27157	105114	5
2025.11.24	17:00:00	156520	156660	156510	156630	31178	123482	5
2025.11.24	17:05:00	156630	156630	156570	156585	12958	53079	5
2025.11.24	17:10:00	156585	156655	156575	156640	13697	52505	5
2025.11.24	17:15:00	156645	156685	156630	156675	14548	52984	5
2025.11.24	17:20:00	156675	156710	156645	156690	15405	58857	5
2025.11.24	17:25:00	156690	156715	156620	156630	18095	65728	5
2025.11.24	17:30:00	156635	156660	156610	156615	11756	34356	5
2025.11.24	17:35:00	156615	156625	156545	156555	16743	57959	5
2025.11.24	17:40:00	156555	156615	156545	156575	14509	51078	5
2025.11.24	17:45:00	156575	156595	156470	156495	19730	68617	5
2025.11.24	17:50:00	156500	156560	156475	156520	22285	75398	5
2025.11.24	17:55:00	156520	156535	156390	156425	24921	74220	5
2025.11.24	18:00:00	156430	156640	156380	156565	37370	126341	5
2025.11.24	18:05:00	156560	156695	156555	156670	16706	48322	5
2025.11.24	18:10:00	156670	156820	156640	156805	23679	74397	5
2025.11.24	18:15:00	156810	156895	156755	156875	18401	59112	5
2025.11.24	18:20:00	156880	156975	156810	156975	10308	54665	5
2025.11.25	09:00:00	156885	157155	156815	157095	69958	207249	5
2025.11.25	09:05:00	157095	157095	156780	156880	113149	310557	5
2025.11.25	09:10:00	156880	157045	156755	156945	81289	220203	5
2025.11.25	09:15:00	156945	157010	156620	156675	126364	364685	5
2025.11.25	09:20:00	156675	156820	156550	156580	98343	293999	5
2025.11.25	09:25:00	156575	156615	156455	156520	79053	243349	5
2025.11.25	09:30:00	156515	156730	156500	156700	75793	225135	5
2025.11.25	09:35:00	156700	156795	156655	156680	65889	196099	5
2025.11.25	09:40:00	156675	157115	156610	157060	140460	421061	5
2025.11.25	09:45:00	157060	157080	156525	156570	143528	442063	5
2025.11.25	09:50:00	156565	156675	156435	156590	109291	330445	5
2025.11.25	09:55:00	156590	156670	156520	156655	65013	196981	5
2025.11.25	10:00:00	156655	156785	156585	156715	116170	374031	5
2025.11.25	10:05:00	156720	157160	156625	157050	125176	390980	5
2025.11.25	10:10:00	157050	157250	156920	157165	127015	380397	5
2025.11.25	10:15:00	157165	157490	157000	157375	152730	462549	5
2025.11.25	10:20:00	157370	157625	157320	157505	114030	363646	5
2025.11.25	10:25:00	157505	157650	157415	157555	71314	211353	5
2025.11.25	10:30:00	157550	157760	157390	157405	121923	356871	5
2025.11.25	10:35:00	157410	157585	157305	157345	89265	295451	5
2025.11.25	10:40:00	157345	157465	156900	156915	123200	429616	5
2025.11.25	10:45:00	156915	156955	156605	156610	102555	390844	5
2025.11.25	10:50:00	156610	156655	156455	156495	98332	382728	5
2025.11.25	10:55:00	156490	156625	156410	156620	68416	259369	5
2025.11.25	11:00:00	156615	156720	156535	156630	79244	289581	5
2025.11.25	11:05:00	156625	156685	156490	156540	51287	183497	5
2025.11.25	11:10:00	156540	156580	156465	156545	43187	170868	5
2025.11.25	11:15:00	156550	156570	156305	156330	68230	248094	5
2025.11.25	11:20:00	156325	156370	156065	156105	81496	300092	5
2025.11.25	11:25:00	156105	156245	156080	156205	56121	204412	5
2025.11.25	11:30:00	156200	156495	156120	156470	96636	338236	5
2025.11.25	11:35:00	156465	156750	156395	156580	92133	333184	5
2025.11.25	11:40:00	156580	156610	156315	156375	82915	284323	5
2025.11.25	11:45:00	156370	156405	156035	156115	97916	353827	5
2025.11.25	11:50:00	156110	156445	156055	156360	81939	270006	5
2025.11.25	11:55:00	156355	156495	156310	156450	47422	146975	5
2025.11.25	12:00:00	156445	156510	156305	156380	58192	179108	5
2025.11.25	12:05:00	156380	156815	156320	156785	84937	287696	5
2025.11.25	12:10:00	156790	156825	156600	156750	73608	237876	5
2025.11.25	12:15:00	156750	156950	156710	156880	70739	225925	5
2025.11.25	12:20:00	156880	156895	156685	156740	60104	179485	5
2025.11.25	12:25:00	156740	156900	156725	156875	41042	132717	5
2025.11.25	12:30:00	156875	157075	156855	157005	59230	198418	5
2025.11.25	12:35:00	157005	157195	156890	156985	70100	240517	5
2025.11.25	12:40:00	156985	157075	156925	157030	35516	119075	5
2025.11.25	12:45:00	157030	157100	156820	156865	48066	166544	5
2025.11.25	12:50:00	156860	156875	156665	156670	52442	175430	5
2025.11.25	12:55:00	156665	156675	156570	156595	41376	143395	5
2025.11.25	13:00:00	156600	156620	156460	156485	38097	128925	5
2025.11.25	13:05:00	156490	156620	156460	156570	32996	116985	5
2025.11.25	13:10:00	156575	156580	156480	156560	22725	77113	5
2025.11.25	13:15:00	156560	156670	156540	156645	31022	106001	5
2025.11.25	13:20:00	156650	156675	156565	156620	25166	89308	5
2025.11.25	13:25:00	156620	156725	156585	156700	24348	85405	5
2025.11.25	13:30:00	156700	156730	156610	156695	25761	87449	5
2025.11.25	13:35:00	156695	156800	156660	156775	25929	92937	5
2025.11.25	13:40:00	156775	156775	156680	156740	21191	79066	5
2025.11.25	13:45:00	156745	156785	156675	156685	23224	80483	5
2025.11.25	13:50:00	156690	156780	156675	156765	18222	66621	5
2025.11.25	13:55:00	156765	156770	156665	156700	17454	63159	5
2025.11.25	14:00:00	156695	156830	156680	156770	41174	144593	5
2025.11.25	14:05:00	156765	156815	156715	156795	17092	56998	5
2025.11.25	14:10:00	156790	156805	156710	156780	17901	63567	5
2025.11.25	14:15:00	156785	156815	156725	156760	15808	56342	5
2025.11.25	14:20:00	156760	156895	156740	156890	27196	96475	5
2025.11.25	14:25:00	156895	156920	156820	156830	25076	85530	5
2025.11.25	14:30:00	156825	156925	156820	156910	20654	73371	5
2025.11.25	14:35:00	156910	156915	156840	156865	14422	50680	5
2025.11.25	14:40:00	156865	156925	156840	156865	16780	57673	5
2025.11.25	14:45:00	156860	156865	156805	156830	19385	67724	5
2025.11.25	14:50:00	156830	156905	156805	156895	15762	55984	5
2025.11.25	14:55:00	156900	156935	156885	156890	18292	66798	5
2025.11.25	15:00:00	156895	156995	156890	156940	25690	93410	5
2025.11.25	15:05:00	156940	156995	156915	156985	17772	70358	5
2025.11.25	15:10:00	156985	157045	156925	156970	39423	143749	5
2025.11.25	15:15:00	156970	157030	156930	157020	19396	69186	5
2025.11.25	15:20:00	157020	157085	156985	157000	26175	97347	5
2025.11.25	15:25:00	157000	157010	156905	156940	21000	78755	5
2025.11.25	15:30:00	156945	157005	156905	156995	19964	78546	5
2025.11.25	15:35:00	156995	157025	156955	156980	15410	56677	5
2025.11.25	15:40:00	156980	156985	156900	156910	19620	79111	5
2025.11.25	15:45:00	156915	156945	156875	156935	21154	82817	5
2025.11.25	15:50:00	156935	157010	156910	157000	17768	71650	5
2025.11.25	15:55:00	156995	157135	156955	157125	35021	142528	5
2025.11.25	16:00:00	157120	157160	157095	157115	22017	81524	5
2025.11.25	16:05:00	157120	157200	157115	157195	20079	77608	5
2025.11.25	16:10:00	157195	157225	157080	157100	29830	122651	5
2025.11.25	16:15:00	157100	157190	157075	157160	23655	96841	5
2025.11.25	16:20:00	157155	157195	157120	157180	14162	55517	5
2025.11.25	16:25:00	157180	157190	157130	157175	10976	39193	5
2025.11.25	16:30:00	157175	157185	157130	157155	12661	45753	5
2025.11.25	16:35:00	157150	157275	157135	157255	22321	81834	5
2025.11.25	16:40:00	157255	157280	157205	157260	20278	79345	5
2025.11.25	16:45:00	157260	157265	157160	157200	20467	78286	5
2025.11.25	16:50:00	157200	157220	157160	157170	11205	42449	5
2025.11.25	16:55:00	157170	157235	157140	157210	17210	68168	5
2025.11.25	17:00:00	157215	157295	157180	157265	19234	73345	5
2025.11.25	17:05:00	157260	157265	157140	157175	19460	78527	5
2025.11.25	17:10:00	157175	157260	157145	157225	15802	65777	5
2025.11.25	17:15:00	157225	157255	157180	157205	10829	41518	5
2025.11.25	17:20:00	157205	157235	157155	157190	11544	45176	5
2025.11.25	17:25:00	157190	157190	157155	157155	7285	23004	5
2025.11.25	17:30:00	157155	157160	157030	157095	27824	90408	5
2025.11.25	17:35:00	157095	157125	157085	157090	8312	25447	5
2025.11.25	17:40:00	157095	157105	157060	157080	10109	33014	5
2025.11.25	17:45:00	157075	157105	157030	157060	12176	38200	5
2025.11.25	17:50:00	157055	157270	157045	157225	38890	118335	5
2025.11.25	17:55:00	157225	157240	157175	157220	12307	35354	5
2025.11.25	18:00:00	157220	157385	157215	157335	25943	87275	5
2025.11.25	18:05:00	157330	157380	157280	157360	11772	40358	5
2025.11.25	18:10:00	157355	157375	157235	157315	14600	43821	5
2025.11.25	18:15:00	157315	157460	157295	157410	20128	61240	5
2025.11.25	18:20:00	157415	157435	157300	157300	7020	32190	5
2025.11.26	09:00:00	157500	157690	157415	157530	75454	221714	5
2025.11.26	09:05:00	157535	157685	157425	157645	86771	261909	5
2025.11.26	09:10:00	157650	157740	157575	157650	58275	169020	5
2025.11.26	09:15:00	157650	157720	157540	157585	55627	167222	5
2025.11.26	09:20:00	157585	157925	157580	157770	99449	303467	5
2025.11.26	09:25:00	157770	157935	157765	157880	52532	149806	5
2025.11.26	09:30:00	157875	157915	157710	157750	72414	207344	5
2025.11.26	09:35:00	157750	157775	157480	157540	82525	254824	5
2025.11.26	09:40:00	157545	157650	157480	157590	62084	191749	5
2025.11.26	09:45:00	157585	157805	157560	157740	73439	223044	5
2025.11.26	09:50:00	157745	157935	157700	157880	69048	209127	5
2025.11.26	09:55:00	157880	157950	157805	157920	54013	167697	5
2025.11.26	10:00:00	157925	157990	157730	157820	133399	415464	5
2025.11.26	10:05:00	157820	157845	157545	157585	101190	321022	5
2025.11.26	10:10:00	157590	157665	157515	157655	74679	224750	5
2025.11.26	10:15:00	157655	157985	157600	157975	110174	356585	5
2025.11.26	10:20:00	157980	158295	157910	158245	132508	442918	5
2025.11.26	10:25:00	158240	158475	158235	158425	101036	334767	5
2025.11.26	10:30:00	158425	158645	158365	158520	100481	330325	5
2025.11.26	10:35:00	158525	158680	158510	158645	76732	267115	5
2025.11.26	10:40:00	158645	158880	158635	158730	98255	343660	5
2025.11.26	10:45:00	158730	158755	158600	158630	70040	238782	5
2025.11.26	10:50:00	158635	158915	158580	158900	87686	303722	5
2025.11.26	10:55:00	158895	158970	158845	158915	67120	234356	5
2025.11.26	11:00:00	158920	159090	158895	159055	71261	261147	5
2025.11.26	11:05:00	159055	159115	158920	158945	62014	209665	5
2025.11.26	11:10:00	158945	159010	158865	158915	50971	170725	5
2025.11.26	11:15:00	158920	159035	158870	159010	45338	151006	5
2025.11.26	11:20:00	159005	159030	158940	158980	29111	97551	5
2025.11.26	11:25:00	158985	159050	158950	158990	25077	87337	5
2025.11.26	11:30:00	158985	159145	158955	159030	94595	338073	5
2025.11.26	11:35:00	159030	159065	158850	159055	73279	237567	5
2025.11.26	11:40:00	159055	159170	158950	158980	73690	260379	5
2025.11.26	11:45:00	158985	159040	158900	158905	45929	147764	5
2025.11.26	11:50:00	158905	158930	158805	158825	58375	202272	5
2025.11.26	11:55:00	158830	158890	158785	158870	43994	159487	5
2025.11.26	12:00:00	158870	158875	158690	158715	53069	197125	5
2025.11.26	12:05:00	158715	158845	158680	158825	48573	175039	5
2025.11.26	12:10:00	158825	158840	158710	158810	38294	139163	5
2025.11.26	12:15:00	158810	158840	158655	158690	47890	174461	5
2025.11.26	12:20:00	158685	158735	158615	158670	42929	155733	5
2025.11.26	12:25:00	158665	158715	158605	158615	30091	106198	5
2025.11.26	12:30:00	158610	158660	158475	158525	63461	222943	5
2025.11.26	12:35:00	158520	158715	158490	158670	44444	160578	5
2025.11.26	12:40:00	158665	158765	158605	158760	40669	148148	5
2025.11.26	12:45:00	158760	158805	158680	158780	38840	145755	5
2025.11.26	12:50:00	158785	158945	158765	158920	43979	155590	5
2025.11.26	12:55:00	158920	159040	158905	158935	46714	172260	5
2025.11.26	13:00:00	158935	159260	158895	159205	78895	283833	5
2025.11.26	13:05:00	159205	159240	159150	159205	29557	105397	5
2025.11.26	13:10:00	159205	159330	159185	159315	40529	154136	5
2025.11.26	13:15:00	159310	159375	159300	159355	28535	103615	5
2025.11.26	13:20:00	159355	159375	159260	159305	32416	116495	5
2025.11.26	13:25:00	159305	159315	159115	159135	40189	148102	5
2025.11.26	13:30:00	159135	159310	159130	159305	38044	146064	5
2025.11.26	13:35:00	159300	159305	159180	159280	24851	93330	5
2025.11.26	13:40:00	159280	159320	159265	159285	16917	63012	5
2025.11.26	13:45:00	159285	159335	159240	159245	23505	90087	5
2025.11.26	13:50:00	159245	159280	159180	159235	25324	95867	5
2025.11.26	13:55:00	159240	159260	159175	159215	18891	71954	5
2025.11.26	14:00:00	159215	159345	159210	159280	31762	122727	5
2025.11.26	14:05:00	159280	159445	159270	159445	40936	152051	5
2025.11.26	14:10:00	159445	159450	159365	159425	25254	94521	5
2025.11.26	14:15:00	159425	159490	159360	159465	33637	124905	5
2025.11.26	14:20:00	159470	159565	159415	159485	43180	164250	5
2025.11.26	14:25:00	159485	159515	159455	159510	16300	61053	5
2025.11.26	14:30:00	159505	159515	159405	159430	23383	83979	5
2025.11.26	14:35:00	159425	159455	159335	159410	28507	102877	5
2025.11.26	14:40:00	159410	159435	159370	159395	15660	57115	5
2025.11.26	14:45:00	159395	159415	159350	159400	15478	61690	5
2025.11.26	14:50:00	159405	159495	159385	159455	27386	100359	5
2025.11.26	14:55:00	159450	159505	159430	159440	16334	61424	5
2025.11.26	15:00:00	159445	159580	159430	159555	30403	114194	5
2025.11.26	15:05:00	159555	159560	159370	159380	45569	169754	5
2025.11.26	15:10:00	159380	159525	159370	159510	33242	127325	5
2025.11.26	15:15:00	159505	159535	159470	159510	15807	53002	5
2025.11.26	15:20:00	159510	159590	159490	159545	23070	91800	5
2025.11.26	15:25:00	159545	159720	159535	159690	47498	193951	5
2025.11.26	15:30:00	159690	159695	159600	159605	30503	125916	5
2025.11.26	15:35:00	159610	159625	159520	159565	24129	97619	5
2025.11.26	15:40:00	159560	159595	159545	159550	13212	51336	5
2025.11.26	15:45:00	159555	159610	159520	159605	20098	80381	5
2025.11.26	15:50:00	159610	159665	159590	159650	18286	66509	5
2025.11.26	15:55:00	159650	159740	159650	159675	32121	125368	5
2025.11.26	16:00:00	159675	159770	159655	159720	29816	122101	5
2025.11.26	16:05:00	159715	159740	159660	159700	19563	76134	5
2025.11.26	16:10:00	159700	159740	159695	159725	12666	49769	5
2025.11.26	16:15:00	159720	159795	159705	159755	18540	75372	5
2025.11.26	16:20:00	159760	159790	159740	159760	14691	67277	5
2025.11.26	16:25:00	159755	159790	159735	159780	11257	48780	5
2025.11.26	16:30:00	159780	159840	159760	159825	25207	104257	5
2025.11.26	16:35:00	159825	159915	159780	159855	34556	148111	5
2025.11.26	16:40:00	159850	159885	159780	159800	24236	102183	5
2025.11.26	16:45:00	159805	159880	159795	159865	19017	75299	5
2025.11.26	16:50:00	159860	159895	159850	159875	12163	50939	5
2025.11.26	16:55:00	159870	159900	159825	159845	15969	63152	5
2025.11.26	17:00:00	159845	159940	159835	159905	24446	102101	5
2025.11.26	17:05:00	159905	159940	159865	159890	15950	61708	5
2025.11.26	17:10:00	159890	159975	159860	159945	25381	110503	5
2025.11.26	17:15:00	159945	159955	159900	159915	16110	62695	5
2025.11.26	17:20:00	159915	159945	159900	159940	10949	46553	5
2025.11.26	17:25:00	159935	159935	159865	159870	13012	47975	5
2025.11.26	17:30:00	159870	159875	159725	159750	30649	113789	5
2025.11.26	17:35:00	159745	159850	159725	159835	22402	81088	5
2025.11.26	17:40:00	159835	159875	159810	159850	15972	53794	5
2025.11.26	17:45:00	159845	159870	159810	159835	13562	45112	5
2025.11.26	17:50:00	159830	159865	159815	159855	14536	41620	5
2025.11.26	17:55:00	159850	159900	159830	159865	19526	63261	5
2025.11.26	18:00:00	159870	159875	159790	159840	23112	66707	5
2025.11.26	18:05:00	159845	159970	159825	159925	26309	80045	5
2025.11.26	18:10:00	159925	159955	159860	159890	18725	58519	5
2025.11.26	18:15:00	159885	160040	159855	160020	29532	96662	5
2025.11.26	18:20:00	160020	160145	159985	160145	8451	52650	5
2025.11.27	09:00:00	159815	159940	159715	159770	64158	174573	5
2025.11.27	09:05:00	159775	159895	159675	159855	74246	199747	5
2025.11.27	09:10:00	159855	159920	159780	159815	62727	177434	5
2025.11.27	09:15:00	159820	159860	159705	159815	63205	182065	5
2025.11.27	09:20:00	159820	159890	159755	159795	35971	105701	5
2025.11.27	09:25:00	159800	159905	159790	159850	32406	96382	5
2025.11.27	09:30:00	159845	159930	159725	159765	69793	210559	5
2025.11.27	09:35:00	159765	159845	159745	159770	37636	114008	5
2025.11.27	09:40:00	159770	159815	159690	159800	47540	136024	5
2025.11.27	09:45:00	159800	159855	159760	159775	31111	90565	5
2025.11.27	09:50:00	159775	159865	159715	159840	41171	121362	5
2025.11.27	09:55:00	159835	159845	159710	159720	36364	111741	5
2025.11.27	10:00:00	159720	159810	159620	159765	107222	312152	5
2025.11.27	10:05:00	159765	159805	159675	159755	57629	167405	5
2025.11.27	10:10:00	159760	159840	159650	159825	61818	186260	5
2025.11.27	10:15:00	159820	159830	159710	159750	54011	166625	5
2025.11.27	10:20:00	159755	159980	159750	159945	75870	227047	5
2025.11.27	10:25:00	159945	159965	159810	159885	64656	196997	5
2025.11.27	10:30:00	159885	159900	159655	159725	87278	275720	5
2025.11.27	10:35:00	159725	159790	159635	159770	49367	152301	5
2025.11.27	10:40:00	159770	159790	159660	159695	44082	137163	5
2025.11.27	10:45:00	159695	159745	159655	159690	30339	100788	5
2025.11.27	10:50:00	159690	159715	159600	159685	47338	152543	5
2025.11.27	10:55:00	159685	159705	159525	159545	54575	173065	5
2025.11.27	11:00:00	159540	159635	159510	159550	50529	161175	5
2025.11.27	11:05:00	159550	159570	159450	159455	63004	203235	5
2025.11.27	11:10:00	159455	159570	159435	159490	52230	164961	5
2025.11.27	11:15:00	159490	159540	159460	159505	26048	83274	5
2025.11.27	11:20:00	159500	159555	159460	159500	25542	79013	5
2025.11.27	11:25:00	159500	159520	159455	159500	25176	75881	5
2025.11.27	11:30:00	159500	159530	159445	159460	26774	83132	5
2025.11.27	11:35:00	159455	159530	159440	159510	25726	81555	5
2025.11.27	11:40:00	159510	159530	159475	159505	15617	51232	5
2025.11.27	11:45:00	159505	159560	159450	159485	36126	121009	5
2025.11.27	11:50:00	159490	159500	159405	159475	31159	105971	5
2025.11.27	11:55:00	159475	159485	159385	159410	26396	95537	5
2025.11.27	12:00:00	159415	159505	159410	159420	34574	117252	5
2025.11.27	12:05:00	159420	159425	159360	159395	24990	89901	5
2025.11.27	12:10:00	159390	159480	159375	159455	27201	91074	5
2025.11.27	12:15:00	159455	159540	159445	159505	32711	119256	5
2025.11.27	12:20:00	159505	159555	159430	159465	29125	108600	5
2025.11.27	12:25:00	159460	159500	159450	159480	10606	37996	5
2025.11.27	12:30:00	159480	159525	159435	159510	17596	65524	5
2025.11.27	12:35:00	159510	159525	159470	159515	9332	33628	5
2025.11.27	12:40:00	159515	159560	159495	159520	15762	57332	5
2025.11.27	12:45:00	159520	159560	159490	159505	12313	42886	5
2025.11.27	12:50:00	159505	159530	159470	159515	13486	52171	5
2025.11.27	12:55:00	159520	159530	159490	159515	6642	23782	5
2025.11.27	13:00:00	159520	159540	159485	159520	10715	39345	5
2025.11.27	13:05:00	159515	159545	159495	159545	8145	30082	5
2025.11.27	13:10:00	159540	159660	159525	159620	36659	124397	5
2025.11.27	13:15:00	159615	159695	159605	159670	27770	94335	5
2025.11.27	13:20:00	159670	159695	159640	159675	15564	53987	5
2025.11.27	13:25:00	159680	159785	159680	159770	36255	120492	5
2025.11.27	13:30:00	159775	159780	159700	159730	24504	86644	5
2025.11.27	13:35:00	159730	159795	159690	159765	23738	81691	5
2025.11.27	13:40:00	159770	159795	159680	159715	22458	74663	5
2025.11.27	13:45:00	159715	159715	159630	159650	27512	87787	5
2025.11.27	13:50:00	159650	159655	159525	159540	38443	127384	5
2025.11.27	13:55:00	159535	159570	159470	159480	31532	112227	5
2025.11.27	14:00:00	159475	159595	159470	159545	33016	114888	5
2025.11.27	14:05:00	159540	159590	159525	159550	14326	47341	5
2025.11.27	14:10:00	159550	159580	159515	159555	15712	50892	5
2025.11.27	14:15:00	159560	159570	159500	159525	15015	50462	5
2025.11.27	14:20:00	159525	159560	159480	159530	22271	78522	5
2025.11.27	14:25:00	159530	159640	159525	159615	34501	124148	5
2025.11.27	14:30:00	159620	159650	159540	159545	28199	90440	5
2025.11.27	14:35:00	159545	159610	159540	159600	15652	52218	5
2025.11.27	14:40:00	159595	159605	159515	159545	18758	62535	5
2025.11.27	14:45:00	159545	159600	159535	159570	10830	37465	5
2025.11.27	14:50:00	159575	159640	159560	159620	15749	55578	5
2025.11.27	14:55:00	159620	159630	159575	159590	10516	34306	5
2025.11.27	15:00:00	159585	159645	159585	159630	15690	55040	5
2025.11.27	15:05:00	159625	159660	159600	159610	14510	49400	5
2025.11.27	15:10:00	159615	159650	159605	159625	8478	27676	5
2025.11.27	15:15:00	159620	159685	159610	159675	12614	43185	5
2025.11.27	15:20:00	159675	159735	159665	159695	20063	73981	5
2025.11.27	15:25:00	159690	159700	159640	159665	15388	50279	5
2025.11.27	15:30:00	159660	159670	159520	159535	41248	134547	5
2025.11.27	15:35:00	159535	159565	159415	159465	44316	151709	5
2025.11.27	15:40:00	159465	159480	159445	159460	10594	34467	5
2025.11.27	15:45:00	159455	159475	159285	159360	50702	171382	5
2025.11.27	15:50:00	159360	159375	159300	159340	17941	54494	5
2025.11.27	15:55:00	159335	159355	159320	159350	9064	29695	5
2025.11.27	16:00:00	159345	159405	159315	159360	22494	77447	5
2025.11.27	16:05:00	159365	159465	159360	159455	22471	75389	5
2025.11.27	16:10:00	159455	159500	159425	159470	16682	58116	5
2025.11.27	16:15:00	159475	159505	159455	159490	9353	32824	5
2025.11.27	16:20:00	159485	159490	159400	159425	23043	82962	5
2025.11.27	16:25:00	159430	159445	159415	159435	6079	19810	5
2025.11.27	16:30:00	159435	159500	159425	159485	15415	53188	5
2025.11.27	16:35:00	159485	159535	159475	159530	15823	53231	5
2025.11.27	16:40:00	159525	159550	159470	159500	15377	50886	5
2025.11.27	16:45:00	159500	159525	159455	159495	12595	42809	5
2025.11.27	16:50:00	159490	159575	159490	159565	16270	57326	5
2025.11.27	16:55:00	159560	159570	159530	159550	7637	28036	5
2025.11.27	17:00:00	159555	159625	159520	159535	22531	78190	5
2025.11.27	17:05:00	159530	159580	159505	159565	12743	40998	5
2025.11.27	17:10:00	159560	159615	159560	159580	11706	38156	5
2025.11.27	17:15:00	159580	159605	159575	159595	4147	13824	5
2025.11.27	17:20:00	159595	159600	159510	159515	15401	53497	5
2025.11.27	17:25:00	159515	159555	159460	159540	19839	61205	5
2025.11.27	17:30:00	159540	159590	159530	159570	13247	42060	5
2025.11.27	17:35:00	159565	159600	159560	159585	7707	26266	5
2025.11.27	17:40:00	159585	159585	159520	159570	11954	37088	5
2025.11.27	17:45:00	159570	159580	159540	159565	6974	21143	5
2025.11.27	17:50:00	159560	159565	159470	159505	15527	46732	5
2025.11.27	17:55:00	159505	159540	159485	159515	8115	22925	5
2025.11.27	18:00:00	159515	159545	159465	159490	13014	35144	5
2025.11.27	18:05:00	159490	159570	159470	159550	13992	34564	5
2025.11.27	18:10:00	159555	159675	159550	159650	20923	58700	5
